user_id,active_month,avg_month_logins_amount,days_since_last_login,frecuency_score_last_active_month,is_churn,avg_month_fiat_payment_volumen,avg_month_fiat_payment_tx_amount,avg_month_crypto_payment_volumen,avg_month_earn_volumen,avg_month_earn_tx_amount,avg_month_fiat_cashin_volumen,avg_month_fiat_cashin_tx_amount,avg_month_crypto_cashin_volumen,avg_month_crypto_cashin_tx_amount,avg_month_fiat_cashout_volumen,avg_month_fiat_cashout_tx_amount,avg_month_crypto_cashout_volumen,avg_month_crypto_cashout_tx_amount,total_avg_tx_count,is_engaged
user_05039,2,1.1,180,7.77,1,0.0,0,0.0,0.0,1,0.0,0,0.0,1,0.0,1,0.0,0,3,True
user_05042,5,3.0,12,11.83,1,1.12,1,0.04,0.0,1,2.13,0,0.0,1,0.76,1,0.0,0,4,True
user_05044,9,9.0,3,0.0,0,28.45,0,268.41,0.14,8,489.76,2,253.6,0,745.82,1,0.0,0,11,True
user_05047,8,24.7,13,683.24,1,0.0,0,0.0,0.0,0,3828.91,157,0.0,0,4156.34,38,0.0,0,195,True
user_05051,12,19.2,1,0.0,0,43.7,1,60.78,0.0,0,154.15,0,0.0,0,55.02,0,0.0,0,1,True
user_05062,5,17.9,1,0.0,0,2.23,0,0.0,0.0,0,79.77,19,0.0,0,86.53,26,0.0,0,45,True
user_05063,4,15.3,7,16.08,1,0.0,1,515.68,0.0,0,385.9,1,0.0,0,367.54,2,0.0,0,4,True
user_05070,8,4.5,181,0.0,0,0.0,1,0.1,0.0,16,0.06,0,0.0,0,0.0,0,0.0,0,17,True
user_05075,10,9.7,00:00:00,0.0,0,8.0,0,93.85,0.05,7,92.27,4,0.0,0,86.68,16,0.0,0,27,True
user_05076,4,5.9,3,0.0,0,5.51,1,7.14,0.0,0,25.87,2,0.0,1,17.69,3,1.67,1,8,True
user_05077,3,6.7,36,4.1,1,0.0,0,11.11,0.01,1,12.56,2,0.0,0,13.81,0,0.0,0,3,True
user_05079,3,2.8,242,10.17,1,0.0,1,0.06,0.0,0,5.25,2,0.0,0,4.43,1,0.0,1,5,True
user_05081,3,7.0,14,16.46,1,0.0,0,754.31,0.0,0,1197.07,1,0.0,0,1165.32,2,0.0,0,3,True
user_05082,2,7.6,233,189.11,1,0.0,0,0.0,0.0,0,4743.11,17,0.0,0,4481.66,19,0.0,0,36,True
user_05086,3,7.8,211,3.59,1,168.84,9,0.0,0.0,0,187.12,1,0.0,1,10.28,0,0.0,0,11,True
user_05089,2,5.2,330,184.77,1,641.63,19,0.0,0.0,0,580.42,9,0.0,0,32.09,0,0.0,1,29,True
user_05094,2,2.3,187,4.48,1,0.0,1,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,True
user_05095,13,3.2,4,0.0,0,0.0,0,124.92,0.0,0,51.57,1,0.0,0,78.13,0,0.0,0,1,True
user_05097,2,2.8,66,22.98,1,0.0,0,0.3,0.0,0,0.0,0,0.0,1,0.33,1,0.0,0,2,True
user_05099,2,4.0,299,54.5,1,0.0,1,2.1,0.0,1,3.57,3,0.0,0,4.03,2,0.0,0,7,True
user_05104,3,3.6,272,15.42,1,0.0,0,22.24,0.0,0,24.7,2,0.0,1,25.53,0,0.0,1,4,True
user_05105,9,17.1,1,0.0,0,15.56,5,13.21,0.01,2,400.61,30,6.09,1,453.21,38,0.0,0,76,True
user_05107,5,20.9,26,59.83,1,96.93,7,0.51,1.08,11,939.77,19,0.0,0,795.38,28,0.0,0,65,True
user_05108,4,6.1,25,16.38,1,0.0,0,1078.92,0.78,9,438.25,1,0.0,1,0.0,0,0.0,1,12,True
user_05109,2,5.9,161,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,True
user_05114,5,3.0,00:00:00,0.0,0,0.0,0,219.8,0.0,0,204.26,2,20.07,0,21.98,0,212.74,1,3,True
user_05117,5,3.3,65,6.85,1,0.0,0,790.34,0.0,0,882.43,0,0.0,0,88.53,0,789.19,0,0,True
user_05118,2,3.1,50,47.16,1,0.0,0,0.89,0.0,0,0.15,0,0.0,0,1.07,0,0.0,0,0,True
user_05120,3,2.7,272,33.14,1,34.92,4,0.25,0.17,13,41.89,0,0.0,0,2.24,1,0.0,1,19,True
user_05121,2,1.0,126,5.05,1,0.0,0,0.0,0.0,0,0.0,0,0.0,1,0.0,1,0.0,0,2,True
user_05127,5,4.1,196,5.89,1,1150.67,15,0.0,0.0,1,1125.16,3,0.0,0,23.98,0,0.0,0,19,True
user_05132,6,3.3,150,4.48,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,True
user_05135,5,14.1,2,0.0,0,29.22,5,0.0,0.28,13,777.07,27,0.0,0,809.42,26,0.0,0,71,True
user_05141,8,4.9,00:00:00,0.0,0,9.79,0,0.01,0.0,0,284.2,2,0.0,0,261.96,4,0.0,0,6,True
user_05147,4,8.0,40,42.37,1,12.4,3,7.12,0.09,4,99.55,5,0.0,0,84.62,9,0.0,0,21,True
user_05150,2,1.1,270,3.39,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0,1,True
user_05152,5,1.2,84,4.24,1,0.0,0,0.0,0.0,0,0.94,0,0.0,0,0.92,0,0.0,0,0,True
user_05156,2,4.2,180,37.93,1,0.0,0,0.44,0.0,0,0.0,0,0.0,0,0.5,0,0.0,0,0,True
user_05160,7,8.6,38,68.48,1,132.79,6,0.0,0.03,14,138.1,1,0.0,0,3.28,0,0.0,0,21,True
user_05161,2,4.3,145,21.48,1,0.0,1,0.0,0.0,0,2.2,0,0.0,0,2.06,0,0.0,0,1,True
user_05163,2,1.0,85,4.61,1,0.0,0,0.67,0.0,0,1.89,1,0.0,0,2.79,1,0.0,0,2,True
user_05167,2,0.9,335,4.67,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0,1,True
user_05169,5,4.5,7,24.55,1,0.0,1,0.0,0.5,0,96.85,2,0.0,1,92.7,0,0.0,0,4,True
user_05174,3,11.9,41,93.65,1,24.31,3,0.0,0.0,0,301.02,20,0.0,0,247.32,11,0.0,0,34,True
user_05178,6,4.6,7,115.11,1,0.0,0,3.85,0.0,0,0.0,1,4.2,1,4.41,1,0.0,1,4,True
user_05180,3,4.2,257,93.0,1,204.94,8,0.0,0.0,1,296.92,2,0.0,0,93.37,0,0.0,1,12,True
user_05182,3,2.5,297,9.78,1,20.31,1,0.0,0.0,0,22.34,1,0.0,0,0.78,0,0.0,0,2,True
user_05183,2,1.1,241,5.22,1,0.0,0,0.0,0.0,0,0.0,1,0.0,0,0.0,1,0.0,0,2,True
user_05185,6,15.0,1,0.0,0,152.76,5,106.78,1.9,10,1740.51,9,0.0,0,1480.93,12,0.0,1,37,True
user_05186,2,,,0.0,1,0.0,0,0.0,0.0,0,0.0,1,0.0,0,0.0,1,0.0,0,2,True
user_05188,7,26.7,00:00:00,0.0,0,99.78,5,0.0,0.0,0,2874.3,54,0.0,0,2786.35,40,0.0,0,99,True
user_05192,7,7.3,23,0.0,0,3.71,0,0.0,0.18,15,25.45,1,0.0,1,20.55,2,0.0,0,19,True
user_05195,2,1.8,157,4.38,1,0.0,0,0.0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0,1,True
user_05197,7,7.0,1,0.0,0,1.22,1,0.0,1.24,13,209.38,1,0.0,1,176.51,0,0.0,0,16,True
user_05198,2,3.2,175,32.83,1,0.0,1,0.5,0.0,0,0.0,0,0.0,0,0.45,0,0.0,1,2,True
user_05207,6,0.9,172,37.68,1,0.0,0,5.02,0.0,1,0.0,0,5.23,1,4.91,0,0.0,0,2,True
user_05214,3,11.6,18,36.14,1,22.84,4,4.28,0.09,7,50.16,7,1.13,1,27.25,4,0.56,0,23,True
user_05217,2,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0,1,True
user_05220,11,13.2,296,0.0,0,110.65,2,0.02,0.08,16,122.26,0,0.0,0,3.72,0,0.0,0,18,True
user_05223,9,11.2,18,3.87,1,19.99,2,0.7,0.0,1,335.55,7,0.0,0,329.14,14,0.0,1,25,True
user_05225,6,11.4,00:00:00,0.0,0,1285.5,24,0.0,0.0,1,1786.59,7,0.0,1,193.06,1,0.0,0,34,True
user_05228,2,5.6,307,4.35,1,335.05,12,0.0,0.0,0,385.18,6,0.0,0,55.78,0,0.0,0,18,True
user_05231,3,6.3,74,27.53,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1,True
user_05232,4,3.1,27,14.31,1,39.99,1,0.0,0.0,0,43.86,1,0.0,0,0.0,1,0.0,0,3,True
user_05237,3,0.9,155,4.91,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0,1,True
user_05238,5,21.0,6,0.0,0,4.37,0,1.37,0.06,4,22.93,1,0.0,0,23.21,2,0.0,0,7,True
user_05246,2,7.7,76,8.09,1,0.0,0,0.0,0.02,4,9.16,1,0.0,1,12.66,1,0.0,1,8,True
user_05248,10,20.1,15,21.18,1,8.95,2,0.37,0.0,1,744.46,29,0.0,0,740.86,74,0.0,0,106,True
user_05251,2,13.1,225,571.59,1,17.32,19,0.0,0.0,0,20.8,10,0.0,0,2.03,2,0.0,0,31,True
user_05252,3,4.8,152,9.26,1,0.0,0,100.01,0.0,0,105.65,1,0.0,1,0.0,0,87.03,0,2,True
user_05253,4,2.7,121,8.78,1,0.0,0,0.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,1,True
user_05255,2,4.0,120,1018.18,1,0.0,0,0.92,0.0,0,18403.43,52,0.0,0,21305.97,53,0.0,1,106,True
user_05261,2,1.2,261,4.48,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,True
user_05262,2,3.0,317,76.15,1,0.0,0,0.0,0.0,1,2130.63,8,0.0,0,1933.1,4,0.0,0,13,True
user_05264,3,2.6,131,164.57,1,0.0,1,181.64,1.68,18,0.0,0,172.24,0,185.1,1,0.0,0,20,True
user_05265,4,8.3,154,28.15,1,5.82,0,0.0,0.0,0,69.47,2,0.0,0,58.83,4,0.0,0,6,True
user_05266,4,14.1,71,31.69,1,0.0,1,85.12,0.0,0,43.4,1,0.0,0,45.84,0,0.0,1,3,True
user_05268,4,16.9,4,0.0,0,0.0,0,10.64,0.08,11,32.36,6,0.0,0,30.93,6,0.0,0,23,True
user_05270,13,11.1,2,0.0,0,41.91,5,5.8,0.18,5,123.73,7,6.0,0,113.69,14,0.0,0,31,True
user_05273,9,6.4,3,0.0,0,52.77,1,3.12,0.68,38,77.34,1,0.0,0,0.48,0,0.0,0,40,True
user_05274,3,5.7,282,119.75,1,101.55,5,0.0,0.0,1,114.96,1,0.0,1,7.09,0,0.0,0,8,True
user_05278,2,2.6,59,6.8,1,0.0,0,0.23,0.0,0,0.27,0,0.0,1,0.0,0,0.0,0,1,True
user_05286,2,11.0,320,18.68,1,190.07,9,0.0,0.0,0,201.12,4,0.0,0,1.29,2,0.0,0,15,True
user_05288,3,5.5,254,26.83,1,49.58,3,0.0,0.0,0,59.33,0,0.0,0,5.34,0,0.0,0,3,True
user_05290,7,6.1,2,0.0,0,0.0,0,14.93,3.13,18,0.13,0,338.15,2,10.45,0,130.96,0,20,True
user_05293,2,1.5,73,9.93,1,0.0,0,0.0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,1,True
user_05299,2,8.9,294,8.28,1,216.7,7,0.0,0.0,0,230.68,3,0.0,1,0.0,0,0.0,0,11,True
user_05300,2,2.3,152,5.5,1,0.0,0,0.0,0.0,0,0.0,0,0.0,1,0.0,1,0.0,0,2,True
user_05301,9,22.5,00:00:00,0.0,0,6.47,0,0.0,0.0,0,1180.17,170,0.0,0,1263.85,62,0.0,0,232,True
user_05302,11,11.8,5,0.0,0,108.42,5,0.05,0.0,1,493.14,8,0.2,0,387.16,17,0.0,0,31,True
user_05306,2,4.6,283,31.19,1,100.7,4,1.31,0.0,1,134.23,1,0.0,0,16.21,3,0.0,0,9,True
user_05309,3,1.0,248,5.3,1,0.0,0,0.0,0.0,0,0.03,0,0.0,0,0.03,0,0.0,1,1,True
user_05319,8,6.2,1,0.0,0,253.92,10,0.0,6.82,13,467.79,2,0.0,0,206.76,0,0.0,0,25,True
user_05320,12,15.4,2,0.0,0,444.46,6,105.58,0.17,13,309.05,5,224.87,1,100.91,3,16.02,1,29,True
user_05324,2,0.9,338,3.59,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1,True
user_05325,3,1.0,193,6.92,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0,1,True
user_05327,2,5.0,322,54.47,1,2.77,0,0.0,0.0,0,110.31,1,0.0,0,104.7,2,0.0,1,4,True
user_05328,6,11.2,11,8.09,1,0.0,0,9.91,0.02,3,12.46,3,2.17,0,15.0,4,0.0,0,10,True
user_05329,3,1.7,292,15.59,1,0.0,0,0.0,0.0,0,14.64,0,0.0,1,15.35,0,0.0,0,1,True
user_05330,2,,,0.0,1,0.0,0,0.0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0,1,True
user_05331,3,3.4,229,16.25,1,0.0,0,27.38,0.0,0,32.83,0,0.0,0,0.0,1,0.0,1,2,True
user_05333,5,8.4,175,4.37,1,0.0,0,0.0,0.0,1,1334.6,9,0.0,0,1416.74,32,0.0,0,42,True
user_05335,8,4.1,27,0.0,0,2.99,0,63.49,2.56,31,46.33,1,59.45,0,102.59,0,2.7,0,32,True
user_05341,3,2.0,264,5.71,1,0.0,0,0.0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0,1,True
user_05347,2,1.2,88,12.97,1,0.0,0,0.0,0.0,1,0.18,0,0.0,0,0.17,0,0.0,0,1,True
user_05351,2,1.0,328,7.82,1,0.0,0,0.0,0.0,0,0.0,0,0.0,1,0.0,1,0.0,0,2,True
user_05361,2,,,0.0,1,0.0,1,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,True
user_05367,5,6.3,00:00:00,0.0,0,0.0,0,0.0,0.51,12,84.08,1,0.0,0,52.17,0,0.0,0,13,True
user_05373,3,11.0,71,0.0,1,0.0,0,386.77,0.0,0,19797.33,1829,0.0,0,19626.6,182,471.71,0,2011,True
user_05377,6,3.1,00:00:00,0.0,0,0.0,1,204.45,0.0,1,0.0,1,199.29,0,197.77,0,0.0,0,3,True
user_05381,4,4.5,3,0.0,0,0.0,1,0.0,0.01,4,4.77,0,0.0,0,3.92,0,0.0,0,5,True
user_05383,3,2.7,216,5.12,1,0.0,0,95.24,0.0,0,75.68,1,17.91,1,19.73,0,69.93,0,2,True
user_05391,2,,,0.0,1,0.0,1,0.0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0,2,True
user_05395,2,1.0,95,4.81,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,True
user_05396,2,4.4,45,17.25,1,0.0,0,0.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,1,True
user_05398,3,6.0,301,3.96,1,191.97,7,0.34,0.41,6,190.72,2,0.0,0,1.47,0,0.0,0,15,True
user_05401,4,21.2,2,0.0,0,0.51,0,37.25,0.03,32,35.72,5,0.0,0,3.15,0,0.0,0,37,True
user_05403,6,7.4,00:00:00,0.0,0,2.09,0,0.0,0.04,6,43.79,5,0.0,1,42.96,4,0.0,0,16,True
user_05404,6,2.1,33,22.43,1,62.38,1,0.12,0.0,0,67.79,1,0.0,0,0.0,0,0.0,0,2,True
user_05405,5,5.5,70,35.36,1,0.0,1,1.04,0.0,0,0.0,0,0.0,0,1.01,0,0.0,1,2,True
user_05408,2,5.1,60,80.66,1,0.0,0,0.0,0.0,0,1993.87,106,0.0,0,1580.57,10,0.0,1,117,True
user_05410,2,1.0,134,23.56,1,0.0,0,1.14,0.0,1,0.0,0,0.0,1,1.09,0,0.0,0,2,True
user_05411,2,,,0.0,1,0.0,0,0.0,0.0,1,0.0,0,0.0,1,0.0,0,0.0,1,3,True
user_05414,5,8.4,10,0.0,0,9.22,2,0.0,0.03,11,33.25,7,0.0,0,21.32,6,0.0,0,26,True
user_05421,2,8.3,258,82.8,1,0.0,0,331.13,0.02,3,0.0,0,371.31,2,377.0,0,0.0,0,5,True
user_05441,2,2.0,97,3.85,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1,True
user_05444,6,4.0,68,5.21,1,0.0,1,0.0,0.0,1,31.69,8,0.0,1,14.88,1,0.0,0,12,True
user_05445,6,2.1,123,7.47,1,0.0,1,275.87,0.0,0,267.34,0,0.0,0,0.0,0,281.82,0,1,True
user_05452,5,4.7,64,0.0,0,0.0,1,0.0,0.3,11,44.37,4,0.0,0,44.11,2,0.0,0,18,True
user_05455,9,2.3,88,4.0,1,0.0,0,0.09,0.0,0,0.0,0,0.0,0,0.1,1,0.0,0,1,True
user_05456,2,,,0.0,1,0.0,0,0.0,0.0,1,0.0,1,0.0,0,0.0,0,0.0,1,3,True
user_05457,6,2.4,119,4.78,1,0.0,1,0.0,0.0,1,0.1,1,0.0,1,0.11,0,0.0,0,4,True
user_05458,4,8.5,9,65.29,1,0.0,0,0.0,0.03,13,1.77,0,0.0,0,1.83,1,0.0,0,14,True
user_05461,6,3.1,3,0.0,0,0.0,0,4.02,0.0,0,0.77,0,3.82,1,4.62,2,0.0,0,3,True
user_05465,12,2.1,21,65.18,1,0.0,0,8.54,0.0,0,0.0,0,8.76,0,8.74,1,0.0,0,1,True
user_05466,3,3.7,7,10.69,1,0.0,0,0.0,0.02,0,22.45,1,0.0,0,26.72,0,0.0,0,1,True
user_05468,2,1.1,95,2.64,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,True
user_05471,9,23.4,1,0.0,0,74.7,3,0.0,10.35,16,3408.5,111,0.0,1,3243.01,26,0.0,0,157,True
user_05472,2,2.1,146,4.57,1,0.0,0,2.67,0.0,0,0.0,1,0.0,0,2.75,2,0.0,0,3,True
user_05473,5,11.1,2,0.0,0,110.98,7,0.0,0.0,1,240.85,9,0.0,0,104.24,9,0.0,1,27,True
user_05482,3,1.1,244,10.83,1,0.0,0,0.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,1,True
user_05494,6,8.8,21,83.78,1,383.89,28,1.72,0.0,0,559.85,2,0.0,1,131.16,3,0.0,0,34,True
user_05495,5,3.5,54,9.95,1,0.0,0,16.22,0.0,0,0.0,1,15.2,0,14.33,1,0.0,0,2,True
user_05496,8,2.0,2,0.0,0,0.0,0,8.0,0.0,1,0.0,0,7.75,1,7.43,2,0.0,0,4,True
user_05498,11,1.1,43,23.34,1,0.0,1,2.87,0.0,0,0.0,0,3.08,0,2.94,1,0.0,1,3,True
user_05499,5,6.5,77,24.56,1,12.14,1,0.0,0.0,0,52.92,3,0.0,0,45.23,3,0.0,0,7,True
user_05500,2,1.1,96,3.93,1,0.0,0,0.0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0,1,True
user_05503,7,4.8,7,9.6,1,3.61,0,0.0,0.0,0,29.26,1,0.0,0,25.84,0,0.0,1,2,True
user_05504,2,3.0,176,10.06,1,0.0,1,0.0,0.0,0,0.0,1,0.0,1,0.0,1,0.0,1,5,True
user_05505,3,2.8,59,3.11,1,0.0,1,0.0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0,2,True
user_05510,5,5.4,2,0.0,0,0.0,0,0.0,0.0,0,3873.63,17,0.0,0,3836.5,4,0.0,0,21,True
user_05512,2,1.9,244,6.04,1,0.0,0,0.0,0.0,0,0.42,0,0.0,0,0.4,1,0.0,0,1,True
user_05518,2,0.9,230,4.63,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1,True
user_05521,2,3.6,172,16.4,1,0.0,0,0.45,0.0,0,0.0,0,0.0,1,0.46,0,0.0,1,2,True
user_05524,2,1.6,272,9.97,1,0.0,1,0.0,0.0,0,0.0,1,0.0,0,0.0,1,0.0,1,4,True
user_05525,2,0.9,96,10.32,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0,1,True
user_05536,8,5.7,19,9.51,1,5.17,0,8.67,0.0,1,12.08,0,0.0,0,6.52,0,0.0,0,1,True
user_05538,3,6.8,237,13.73,1,59.65,4,0.0,0.0,1,62.97,3,0.0,0,9.12,4,0.0,0,12,True
user_05540,4,16.0,1,0.0,0,3.69,0,0.0,0.32,10,204.83,4,0.0,1,194.67,16,0.0,0,31,True
user_05541,8,11.8,00:00:00,0.0,0,24.09,3,5.07,0.0,0,257.1,7,0.0,1,237.82,3,0.0,1,15,True
user_05544,6,6.3,203,5.32,1,97.91,5,1.27,0.12,9,125.62,5,0.0,0,35.0,3,0.0,0,22,True
user_05545,2,0.9,338,8.73,1,0.0,0,0.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,1,True
user_05548,2,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0,1,True
user_05550,2,1.0,217,5.21,1,0.0,1,56.88,0.0,0,61.08,0,0.0,1,0.0,0,61.36,0,2,True
user_05551,5,9.5,145,20.85,1,0.0,0,1.73,0.0,0,1.83,0,0.0,0,0.0,0,0.0,0,0,True
user_05561,3,12.1,38,2.01,1,30.71,0,0.03,0.0,0,1369.96,7,0.0,0,1251.65,10,0.0,0,17,True
user_05563,2,2.8,63,17.35,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,True
user_05567,2,1.0,153,7.34,1,0.0,0,0.0,0.0,0,17.59,0,0.0,0,19.15,0,0.0,1,1,True
user_05571,2,,,0.0,1,0.0,1,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,True
user_05574,4,1.9,20,2.87,1,0.0,1,0.0,0.0,0,0.69,0,0.0,0,0.72,0,0.0,0,1,True
user_05575,6,16.7,00:00:00,0.0,0,161.29,9,1.65,1.38,23,433.48,7,0.0,0,254.14,9,0.0,0,48,True
user_05580,4,5.5,9,0.0,0,0.0,0,0.0,1.53,9,50.52,1,0.0,0,16.13,1,0.0,0,11,True
user_05582,7,7.0,1,0.0,0,17.49,0,132.22,0.41,18,137.04,2,0.0,0,101.78,6,0.0,0,26,True
user_05583,2,4.2,88,19853.5,1,2.5,1,1.67,0.0,1,167900.03,1681,0.0,0,158456.44,198,0.0,0,1881,True
user_05584,3,1.0,144,13.96,1,0.0,0,0.0,0.0,1,0.0,0,0.0,1,0.0,0,0.0,0,2,True
user_05585,6,3.0,108,0.0,0,0.0,1,0.0,0.0,11,0.29,0,0.0,0,0.26,0,0.0,0,12,True
user_05587,2,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,1,2,True
user_05588,4,15.1,226,36.44,1,0.0,1,0.0,0.0,1,881.78,27,0.0,0,965.29,15,0.0,0,44,True
user_05593,5,13.0,11,21.58,1,28.86,3,1.06,0.0,1,63.96,3,0.0,1,32.56,2,0.0,1,11,True
user_05595,3,4.9,22,45.58,1,0.0,0,26.33,0.0,0,9.22,0,17.56,2,17.31,1,11.48,2,5,True
user_05602,4,4.2,2,0.0,0,0.0,0,0.0,0.0,0,370.91,13,0.0,0,342.3,3,0.0,0,16,True
user_05604,4,7.8,54,0.0,1,0.0,1,2738.78,0.0,1,45174.68,3528,0.0,0,37906.51,410,3102.08,6,3946,True
user_05605,2,2.4,155,4.14,1,0.0,0,0.4,0.0,0,0.0,0,0.0,1,0.47,0,0.0,0,1,True
user_05606,2,3.0,81,75.32,1,75.48,1,3.79,0.03,4,75.68,2,0.0,0,1.39,1,0.0,0,8,True
user_05609,2,5.5,175,109.95,1,141.74,11,0.0,0.0,0,200.52,2,0.0,1,50.72,2,0.0,0,16,True
user_05613,4,4.9,279,7.56,1,0.0,0,2.32,0.01,2,1.0,0,0.0,0,0.93,1,0.0,1,4,True
user_05615,4,3.2,4,0.0,0,0.0,0,0.0,0.01,11,0.17,1,0.0,1,0.0,0,0.0,0,13,True
user_05618,4,2.7,22,20.44,1,0.0,1,0.0,0.0,2,2.91,1,0.0,0,3.02,0,0.0,0,4,True
user_05628,2,,,0.0,1,0.0,1,0.0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0,2,True
user_05629,2,6.3,232,13.22,1,1089.39,33,0.0,0.0,0,1335.92,6,0.0,0,7.03,0,0.0,0,39,True
user_05630,4,3.9,225,20.46,1,0.0,0,241.46,0.0,0,25.79,2,0.0,1,14.13,0,0.0,0,3,True
user_05635,4,12.4,3,0.0,0,16.25,2,0.0,0.0,1,1601.9,13,0.0,0,1347.91,65,0.0,1,82,True
user_05636,11,24.7,1,0.0,0,0.0,0,348.24,0.26,17,35.09,0,374.06,9,368.95,14,12.13,1,41,True
user_05638,6,12.6,1,0.0,0,106.35,12,3.03,1.66,36,419.21,10,0.0,0,273.18,4,0.0,0,62,True
user_05639,3,3.6,74,65.0,1,0.03,0,3.08,0.0,0,0.03,0,1.76,0,3.52,0,0.0,1,1,True
user_05641,6,7.1,1,0.0,0,11.44,0,601.59,0.92,5,714.29,2,946.99,0,25.38,1,1661.58,1,9,True
user_05644,2,4.0,134,13.31,1,0.0,0,0.0,0.0,1,13.11,1,0.0,0,12.16,2,0.0,1,5,True
user_05645,2,2.7,61,9.01,1,0.0,0,0.0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0,1,True
user_05646,2,0.9,148,43.5,1,0.0,1,2.76,0.0,1,0.0,0,2.89,0,2.43,0,0.0,0,2,True
user_05651,3,1.1,41,4.91,1,0.0,0,0.35,0.0,0,0.0,0,0.0,0,0.35,0,0.0,0,0,True
user_05652,2,6.3,70,91.57,1,10.95,1,0.0,0.0,0,19.95,2,0.0,0,9.31,2,0.0,0,5,True
user_05653,2,,,0.0,1,0.0,1,0.0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0,2,True
user_05656,4,6.0,1,0.0,0,2.61,0,0.0,0.0,0,71.49,9,0.0,0,67.03,7,0.0,1,17,True
user_05661,3,7.9,289,23.32,1,402.97,11,0.0,0.0,0,411.08,4,0.0,0,0.73,0,0.0,0,15,True
user_05662,2,0.9,194,4.69,1,0.0,1,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,2,True
user_05664,2,2.9,293,5.11,1,0.0,0,1.36,0.0,1,5.21,0,0.0,0,3.74,0,0.0,0,1,True
user_05670,2,,,0.0,1,0.0,0,0.0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0,1,True
user_05676,3,4.5,309,5.64,1,247.36,7,0.0,0.0,0,280.97,2,0.0,0,26.22,1,0.0,0,10,True
user_05678,2,5.8,295,7.25,1,50.35,3,0.0,0.04,2,126.72,1,0.0,0,76.67,3,0.0,0,9,True
user_05684,2,2.1,217,4.79,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,True
user_05685,9,4.6,28,8.86,1,0.0,0,102.54,0.0,0,0.33,1,109.03,1,103.18,1,0.0,0,3,True
user_05687,2,11.0,306,27.13,1,302.74,6,0.95,0.74,5,477.0,9,0.0,0,179.25,6,0.0,0,26,True
user_05691,2,4.4,60,23.93,1,0.0,0,1.86,0.01,0,9.56,2,0.0,0,12.91,4,0.0,0,6,True
user_05694,4,4.4,243,4.91,1,74.98,3,1.76,0.0,0,79.24,0,0.0,0,2.08,0,0.0,0,3,True
user_05695,2,,,0.0,1,0.0,1,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,2,True
user_05698,4,6.7,263,27.8,1,0.0,1,24.52,0.0,2,12.86,0,0.0,0,10.71,0,0.0,0,3,True
user_05704,11,12.3,4,0.0,0,18.86,0,241.63,0.0,0,378.56,2,229.8,1,550.65,14,0.0,0,17,True
